act_darwin_arm64.tar.gz,aarch64-macos
gum_0.4.0_windows_i386.zip,x86-windows
gum_0.4.0_windows_x86_64.zip,x86_64-windows
gum_0.5.0_darwin_arm64.tar.gz,aarch64-macos
gum_0.5.0_darwin_x86_64.tar.gz,x86_64-macos
gum_0.5.0_linux_arm64.tar.gz,aarch64-linux
gum_0.5.0_linux_i386.tar.gz,x86-linux
gum_0.5.0_linux_x86_64.tar.gz,x86_64-linux
gum_0.5.0_windows_i386.zip,x86-windows
gum_0.5.0_windows_x86_64.zip,x86_64-windows
gum_0.6.0_darwin_arm64.tar.gz,aarch64-macos
gum_0.6.0_darwin_x86_64.tar.gz,x86_64-macos
gum_0.6.0_linux_arm64.tar.gz,aarch64-linux
gum_0.6.0_linux_i386.tar.gz,x86-linux
gum_0.6.0_linux_x86_64.tar.gz,x86_64-linux
gum_0.6.0_windows_i386.zip,x86-windows
gum_0.6.0_windows_x86_64.zip,x86_64-windows
gum_0.7.0_darwin_arm64.tar.gz,aarch64-macos
gum_0.7.0_darwin_x86_64.tar.gz,x86_64-macos
gum_0.7.0_linux_arm64.tar.gz,aarch64-linux
gum_0.7.0_linux_i386.tar.gz,x86-linux
gum_0.7.0_linux_x86_64.tar.gz,x86_64-linux
gum_0.7.0_windows_i386.zip,x86-windows
gum_0.7.0_windows_x86_64.zip,x86_64-windows
gum_0.8.0_darwin_arm64.tar.gz,aarch64-macos
gum_0.8.0_darwin_x86_64.tar.gz,x86_64-macos
gum_0.8.0_linux_arm64.tar.gz,aarch64-linux
gum_0.8.0_linux_i386.tar.gz,x86-linux
gum_0.8.0_linux_x86_64.tar.gz,x86_64-linux
gum_0.8.0_windows_i386.zip,x86-windows
gum_0.8.0_windows_x86_64.zip,x86_64-windows
hexyl-v0.10.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hexyl-v0.10.0-i686-pc-windows-msvc.zip,x86-windows
hexyl-v0.10.0-i686-unknown-linux-musl.tar.gz,x86-linux
hexyl-v0.10.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hexyl-v0.10.0-x86_64-pc-windows-msvc.zip,x86_64-windows
hexyl-v0.10.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
hexyl-v0.11.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hexyl-v0.11.0-i686-pc-windows-msvc.zip,x86-windows
hexyl-v0.11.0-i686-unknown-linux-musl.tar.gz,x86-linux
hexyl-v0.11.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hexyl-v0.11.0-x86_64-pc-windows-msvc.zip,x86_64-windows
hexyl-v0.11.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
hexyl-v0.12.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hexyl-v0.12.0-i686-pc-windows-msvc.zip,x86-windows
hexyl-v0.12.0-i686-unknown-linux-musl.tar.gz,x86-linux
hexyl-v0.12.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hexyl-v0.12.0-x86_64-pc-windows-msvc.zip,x86_64-windows
hexyl-v0.12.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
hyperfine-v1.10.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.10.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.10.0-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
hyperfine-v1.11.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.11.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.11.0-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
hyperfine-v1.12.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.12.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.12.0-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
hyperfine-v1.13.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.13.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.13.0-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
hyperfine-v1.14.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.14.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.14.0-x86_64-pc-windows-msvc.zip,x86_64-windows
hyperfine-v1.14.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
hyperfine-v1.15.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
hyperfine-v1.15.0-i686-pc-windows-msvc.zip,x86-windows
hyperfine-v1.15.0-i686-unknown-linux-musl.tar.gz,x86-linux
hyperfine-v1.15.0-x86_64-apple-darwin.tar.gz,x86_64-macos
hyperfine-v1.15.0-x86_64-pc-windows-msvc.zip,x86_64-windows
hyperfine-v1.15.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
jless-v0.8.0-x86_64-apple-darwin.zip,x86_64-macos
jless-v0.8.0-x86_64-unknown-linux-gnu.zip,x86_64-linux
just-1.2.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.2.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.2.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.2.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.2.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.3.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.3.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.3.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.3.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.3.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.4.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.4.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.4.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.4.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.4.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.5.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.5.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.5.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.5.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.5.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.7.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.7.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.7.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.7.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.7.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.8.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.8.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.8.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.8.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.8.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
just-1.9.0-aarch64-apple-darwin.tar.gz,aarch64-macos
just-1.9.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
just-1.9.0-x86_64-apple-darwin.tar.gz,x86_64-macos
just-1.9.0-x86_64-pc-windows-msvc.zip,x86_64-windows
just-1.9.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
lazydocker_0.20.0_darwin_arm64.tar.gz,aarch64-macos
lazydocker_0.20.0_darwin_x86_64.tar.gz,x86_64-macos
lazydocker_0.20.0_linux_arm64.tar.gz,aarch64-linux
lazydocker_0.20.0_linux_x86_64.tar.gz,x86_64-linux
lazydocker_0.20.0_linux_x86.tar.gz,x86-linux
lazydocker_0.20.0_windows_arm64.zip,aarch64-windows
lazydocker_0.20.0_windows_x86_64.zip,x86_64-windows
lazydocker_0.20.0_windows_x86.zip,x86-windows
lurk-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
lychee-v0.10.1-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
lychee-v0.10.1-windows-x86_64.exe,x86_64-windows
lychee-v0.10.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
lychee-v0.10.3-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
lychee-v0.10.3-windows-x86_64.exe,x86_64-windows
lychee-v0.10.3-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
miniserve-0.22.0-aarch64-unknown-linux-musl,aarch64-linux
miniserve-0.22.0-x86_64-apple-darwin,x86_64-macos
miniserve-0.22.0-x86_64-pc-windows-msvc.exe,x86_64-windows
miniserve-0.22.0-x86_64-unknown-linux-musl,x86_64-linux
miniserve-v0.20.0-x86_64-pc-windows-msvc.exe,x86_64-windows
miniserve-v0.20.0-x86_64-unknown-linux-musl,x86_64-linux
ncspot-v0.10.0-linux-arm64.tar.gz,aarch64-linux
ncspot-v0.10.0-linux-x86_64.tar.gz,x86_64-linux
ncspot-v0.10.0-macos-x86_64.tar.gz,x86_64-macos
ncspot-v0.10.0-windows-x86_64.zip,x86_64-windows
ncspot-v0.10.1-linux-arm64.tar.gz,aarch64-linux
ncspot-v0.10.1-linux-x86_64.tar.gz,x86_64-linux
ncspot-v0.10.1-macos-x86_64.tar.gz,x86_64-macos
ncspot-v0.10.1-windows-x86_64.zip,x86_64-windows
ncspot-v0.11.0-linux-arm64.tar.gz,aarch64-linux
ncspot-v0.11.0-linux-x86_64.tar.gz,x86_64-linux
ncspot-v0.11.0-macos-x86_64.tar.gz,x86_64-macos
ncspot-v0.11.0-windows-x86_64.zip,x86_64-windows
ncspot-v0.11.1-linux-arm64.tar.gz,aarch64-linux
ncspot-v0.11.1-linux-x86_64.tar.gz,x86_64-linux
ncspot-v0.11.1-macos-x86_64.tar.gz,x86_64-macos
ncspot-v0.11.1-windows-x86_64.zip,x86_64-windows
ncspot-v0.11.2-linux-arm64.tar.gz,aarch64-linux
ncspot-v0.11.2-linux-x86_64.tar.gz,x86_64-linux
ncspot-v0.11.2-macos-x86_64.tar.gz,x86_64-macos
ncspot-v0.11.2-windows-x86_64.zip,x86_64-windows
node-v16.16.0-darwin-arm64.tar.gz,aarch64-macos
node-v16.16.0-darwin-x64.tar.gz,x86_64-macos
node-v16.16.0-linux-arm64.tar.xz,aarch64-linux
node-v16.16.0-linux-x64.tar.xz,x86_64-linux
nu-0.64.0-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
nu-0.65.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.65.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.65.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.65.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.65.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.66.1-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.66.1-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.66.1-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.66.1-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.66.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.66.2-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.66.2-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.66.2-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.66.2-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.66.2-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.67.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.67.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.67.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.67.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.67.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.68.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.68.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.68.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.68.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.68.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.68.1-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.68.1-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.68.1-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.68.1-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.68.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.69.1-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.69.1-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.69.1-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.69.1-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.69.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.70.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.70.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.70.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.70.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.70.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.71.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.71.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.71.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.71.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.71.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.72.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.72.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.72.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.72.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.72.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.72.1-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.72.1-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.72.1-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.72.1-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.72.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
nu-0.73.0-aarch64-apple-darwin.tar.gz,aarch64-macos
nu-0.73.0-aarch64-unknown-linux-gnu.tar.gz,aarch64-linux
nu-0.73.0-x86_64-apple-darwin.tar.gz,x86_64-macos
nu-0.73.0-x86_64-pc-windows-msvc.zip,x86_64-windows
nu-0.73.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
pandoc-2.18-linux-amd64.tar.gz,x86_64-linux
pandoc-2.18-linux-arm64.tar.gz,aarch64-linux
pandoc-2.18-windows-x86_64.zip,x86_64-windows
pandoc-2.19.1-linux-amd64.tar.gz,x86_64-linux
pandoc-2.19.1-linux-arm64.tar.gz,aarch64-linux
pandoc-2.19.1-windows-x86_64.zip,x86_64-windows
pandoc-2.19.2-linux-amd64.tar.gz,x86_64-linux
pandoc-2.19.2-linux-arm64.tar.gz,aarch64-linux
pandoc-2.19.2-windows-x86_64.zip,x86_64-windows
pandoc-2.19-linux-amd64.tar.gz,x86_64-linux
pandoc-2.19-linux-arm64.tar.gz,aarch64-linux
pandoc-2.19-windows-x86_64.zip,x86_64-windows
rclone-v1.59.0-linux-386.zip,x86-linux
rclone-v1.59.0-linux-amd64.zip,x86_64-linux
rclone-v1.59.0-linux-arm64.zip,aarch64-linux
rclone-v1.59.0-windows-386.zip,x86-windows
rclone-v1.59.0-windows-amd64.zip,x86_64-windows
rclone-v1.59.0-windows-arm64.zip,aarch64-windows
rclone-v1.59.1-linux-386.zip,x86-linux
rclone-v1.59.1-linux-amd64.zip,x86_64-linux
rclone-v1.59.1-linux-arm64.zip,aarch64-linux
rclone-v1.59.1-windows-386.zip,x86-windows
rclone-v1.59.1-windows-amd64.zip,x86_64-windows
rclone-v1.59.1-windows-arm64.zip,aarch64-windows
rclone-v1.59.2-linux-386.zip,x86-linux
rclone-v1.59.2-linux-amd64.zip,x86_64-linux
rclone-v1.59.2-linux-arm64.zip,aarch64-linux
rclone-v1.59.2-windows-386.zip,x86-windows
rclone-v1.59.2-windows-amd64.zip,x86_64-windows
rclone-v1.59.2-windows-arm64.zip,aarch64-windows
rclone-v1.60.0-linux-386.zip,x86-linux
rclone-v1.60.0-linux-amd64.zip,x86_64-linux
rclone-v1.60.0-linux-arm64.zip,aarch64-linux
rclone-v1.60.0-windows-386.zip,x86-windows
rclone-v1.60.0-windows-amd64.zip,x86_64-windows
rclone-v1.60.0-windows-arm64.zip,aarch64-windows
rclone-v1.60.1-linux-386.zip,x86-linux
rclone-v1.60.1-linux-amd64.zip,x86_64-linux
rclone-v1.60.1-linux-arm64.zip,aarch64-linux
rclone-v1.60.1-windows-386.zip,x86-windows
rclone-v1.60.1-windows-amd64.zip,x86_64-windows
rclone-v1.60.1-windows-arm64.zip,aarch64-windows
rclone-v1.61.0-linux-386.zip,x86-linux
rclone-v1.61.0-linux-amd64.zip,x86_64-linux
rclone-v1.61.0-linux-arm64.zip,aarch64-linux
rclone-v1.61.0-windows-386.zip,x86-windows
rclone-v1.61.0-windows-amd64.zip,x86_64-windows
rclone-v1.61.0-windows-arm64.zip,aarch64-windows
ripgrep-13.0.0-i686-pc-windows-msvc.zip,x86-windows
ripgrep-13.0.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
sd-v0.7.6-x86_64-apple-darwin,x86_64-macos
sd-v0.7.6-x86_64-unknown-linux-musl,x86_64-linux
skim-v0.9.4-x86_64-apple-darwin.tar.gz,x86_64-macos
skim-v0.9.4-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
starship-aarch64-apple-darwin.tar.gz,aarch64-macos
starship-aarch64-pc-windows-msvc.zip,aarch64-windows
starship-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
starship-i686-pc-windows-msvc.zip,x86-windows
starship-i686-unknown-linux-musl.tar.gz,x86-linux
starship-x86_64-apple-darwin.tar.gz,x86_64-macos
starship-x86_64-pc-windows-msvc.zip,x86_64-windows
starship-x86_64-unknown-linux-gnu.tar.gz,x86_64-linux
starship-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
syncthing-linux-386-v1.20.3.tar.gz,x86-linux
syncthing-linux-386-v1.20.4.tar.gz,x86-linux
syncthing-linux-386-v1.21.0.tar.gz,x86-linux
syncthing-linux-386-v1.22.0.tar.gz,x86-linux
syncthing-linux-386-v1.22.1.tar.gz,x86-linux
syncthing-linux-386-v1.22.2.tar.gz,x86-linux
syncthing-linux-amd64-v1.20.3.tar.gz,x86_64-linux
syncthing-linux-amd64-v1.20.4.tar.gz,x86_64-linux
syncthing-linux-amd64-v1.21.0.tar.gz,x86_64-linux
syncthing-linux-amd64-v1.22.0.tar.gz,x86_64-linux
syncthing-linux-amd64-v1.22.1.tar.gz,x86_64-linux
syncthing-linux-amd64-v1.22.2.tar.gz,x86_64-linux
syncthing-linux-arm64-v1.20.3.tar.gz,aarch64-linux
syncthing-linux-arm64-v1.20.4.tar.gz,aarch64-linux
syncthing-linux-arm64-v1.21.0.tar.gz,aarch64-linux
syncthing-linux-arm64-v1.22.0.tar.gz,aarch64-linux
syncthing-linux-arm64-v1.22.1.tar.gz,aarch64-linux
syncthing-linux-arm64-v1.22.2.tar.gz,aarch64-linux
syncthing-macos-amd64-v1.20.4.zip,x86_64-macos
syncthing-macos-amd64-v1.21.0.zip,x86_64-macos
syncthing-macos-amd64-v1.22.0.zip,x86_64-macos
syncthing-macos-amd64-v1.22.1.zip,x86_64-macos
syncthing-macos-amd64-v1.22.2.zip,x86_64-macos
syncthing-macos-arm64-v1.20.4.zip,aarch64-macos
syncthing-macos-arm64-v1.21.0.zip,aarch64-macos
syncthing-macos-arm64-v1.22.0.zip,aarch64-macos
syncthing-macos-arm64-v1.22.1.zip,aarch64-macos
syncthing-macos-arm64-v1.22.2.zip,aarch64-macos
syncthing-macos-universal-v1.20.3.zip,any-macos
syncthing-macos-universal-v1.20.4.zip,any-macos
syncthing-macos-universal-v1.21.0.zip,any-macos
syncthing-macos-universal-v1.22.0.zip,any-macos
syncthing-macos-universal-v1.22.1.zip,any-macos
syncthing-macos-universal-v1.22.2.zip,any-macos
syncthing-windows-386-v1.20.3.zip,x86-windows
syncthing-windows-386-v1.20.4.zip,x86-windows
syncthing-windows-386-v1.21.0.zip,x86-windows
syncthing-windows-386-v1.22.0.zip,x86-windows
syncthing-windows-386-v1.22.1.zip,x86-windows
syncthing-windows-386-v1.22.2.zip,x86-windows
syncthing-windows-amd64-v1.20.3.zip,x86_64-windows
syncthing-windows-amd64-v1.20.4.zip,x86_64-windows
syncthing-windows-amd64-v1.21.0.zip,x86_64-windows
syncthing-windows-amd64-v1.22.0.zip,x86_64-windows
syncthing-windows-amd64-v1.22.1.zip,x86_64-windows
syncthing-windows-amd64-v1.22.2.zip,x86_64-windows
syncthing-windows-arm64-v1.20.3.zip,aarch64-windows
syncthing-windows-arm64-v1.20.4.zip,aarch64-windows
syncthing-windows-arm64-v1.21.0.zip,aarch64-windows
syncthing-windows-arm64-v1.22.0.zip,aarch64-windows
syncthing-windows-arm64-v1.22.1.zip,aarch64-windows
syncthing-windows-arm64-v1.22.2.zip,aarch64-windows
tidy-viewer-1.4.30-i686-pc-windows-msvc.zip,x86-windows
tidy-viewer-1.4.30-x86_64-apple-darwin.tar.gz,x86_64-macos
tidy-viewer-1.4.30-x86_64-pc-windows-msvc.zip,x86_64-windows
tidy-viewer-1.4.30-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
tiled-1.9.2_linux_x86_64.appimage,x86_64-linux
wtf_0.41.0_darwin_amd64.tar.gz,x86_64-macos
wtf_0.41.0_darwin_arm64.tar.gz,aarch64-macos
wtf_0.41.0_linux_amd64.tar.gz,x86_64-linux
wtf_0.41.0_linux_arm64.tar.gz,aarch64-linux
wtf_0.42.0_darwin_amd64.tar.gz,x86_64-macos
wtf_0.42.0_darwin_arm64.tar.gz,aarch64-macos
wtf_0.42.0_linux_amd64.tar.gz,x86_64-linux
wtf_0.42.0_linux_arm64.tar.gz,aarch64-linux
xh-v0.16.1-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
xh-v0.16.1-x86_64-apple-darwin.tar.gz,x86_64-macos
xh-v0.16.1-x86_64-pc-windows-msvc.zip,x86_64-windows
xh-v0.16.1-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
xh-v0.17.0-aarch64-unknown-linux-musl.tar.gz,aarch64-linux
xh-v0.17.0-x86_64-apple-darwin.tar.gz,x86_64-macos
xh-v0.17.0-x86_64-pc-windows-msvc.zip,x86_64-windows
xh-v0.17.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
xsv-0.13.0-i686-pc-windows-msvc.zip,x86-windows
xsv-0.13.0-i686-unknown-linux-musl.tar.gz,x86-linux
xsv-0.13.0-x86_64-apple-darwin.tar.gz,x86_64-macos
xsv-0.13.0-x86_64-pc-windows-msvc.zip,x86_64-windows
xsv-0.13.0-x86_64-unknown-linux-musl.tar.gz,x86_64-linux
